-1873,-839,-1613,50,281,320
-1521,-953,-2408,-463,-161,416
-2073,-50,-2770,-748,-636,401
-2471,425,-2154,-689,-914,427
-2702,780,-1426,-385,-960,451
-2824,1016,-994,27,-878,462
-2833,971,-955,331,-762,454
-2691,373,-1048,-126,-389,65
-2620,570,-1185,-330,-281,-50
-2565,673,-1244,-298,-215,-86
-2543,720,-1234,-206,-159,-87
-2484,707,-1194,-106,-97,-71
-2448,658,-1168,-27,-35,-35
-2407,616,-1175,16,23,-10
-2330,582,-1142,7,66,18
-2218,604,-1078,-59,101,42
-2150,671,-1059,-85,101,46
-2099,709,-982,-88,100,51
-2045,710,-948,-106,98,56
-2052,703,-883,-188,97,97
-2005,708,-925,-245,109,142
-1934,668,-973,-295,126,208
-1903,690,-1010,-332,149,257
-1822,763,-1174,-314,183,420
-1675,601,-1553,-356,219,768
-1639,634,-1689,-433,231,950
1,1,-1,1,1,-1
-1656,883,-2171,-648,23,2447
-1707,859,-2177,-753,-69,2742
-1746,859,-2186,-916,-175,3040
-1870,889,-2132,-1130,-263,3328
-1939,1082,-2080,-1320,-371,3618
-1969,1273,-2027,-1456,-516,3873
-2152,1722,-1997,-1561,-791,4207
-2488,1933,-2044,-1542,-1008,4362
-2772,2083,-1969,-1451,-1179,4429
-3226,2282,-1811,-1301,-1323,4478
-3834,2470,-1723,-1065,-1314,4431
-4364,2554,-1617,-749,-1286,4386
-5424,2384,-1219,-439,-1263,4438
-7864,1622,-87,-267,-822,4519
-9943,740,377,-565,-75,4350
-12117,673,1547,-1215,1507,3551
-12903,1130,3482,-1347,2834,2754
-8403,2801,13461,382,8168,319
-6405,3152,15253,817,9740,177
-188,5087,17836,3860,13501,345
3642,4588,16478,5661,13488,-33
6208,2515,14872,6181,12661,-509
9051,-405,12619,5029,11618,-1388
11526,-1806,8452,2907,10123,-2245
11669,-582,5534,1238,8448,-3232
11946,-223,2168,-555,5567,-4574
10687,6,888,-1953,4306,-4674
10075,1038,-178,-2661,3615,-4442
8927,2276,-803,-2729,3149,-3875
7953,3060,-1352,-2174,2811,-3002
6565,3427,-1919,-331,2085,-1155
6029,2613,-2308,589,1335,-164
5273,1824,-2144,945,570,458
4372,1200,-1984,716,-137,878
3554,909,-1795,78,-765,1129
3013,1309,-1388,-574,-1371,1213
1475,3818,-151,469,-2896,1015
1154,3343,412,855,-2920,843
723,2445,1115,360,-2722,442
533,2607,1170,-221,-2570,95
369,3028,1107,-431,-2469,-218
274,3480,855,-263,-2396,-525
124,3831,557,228,-2356,-760
-250,3532,420,1974,-2233,-1145
-306,3143,466,2395,-2200,-1245
-378,2898,430,2626,-2213,-1339
-446,2707,329,2786,-2288,-1443
-426,2386,146,3068,-2564,-1635
-375,2208,187,3218,-2803,-1756
-435,1969,106,3264,-3034,-1794
-631,1739,38,3195,-3230,-1766
-797,1571,104,3039,-3399,-1700
-946,1358,185,2799,-3533,-1603
-1177,1165,198,2501,-3631,-1487
-1356,1078,245,2187,-3680,-1405
-1985,926,-168,1077,-3639,-1139
-2148,1031,-221,883,-3562,-1091
-2278,1063,-219,924,-3516,-1067
-2368,1107,-123,1028,-3458,-1035
-2493,1133,-99,1161,-3342,-976
-2633,1093,-258,1314,-3149,-922
-2678,1049,-440,1532,-2974,-889
-2702,970,-525,1770,-2814,-890
-2645,746,-452,2129,-2573,-834
